Transaction_ID,Configuration,Screen Size,Battery Life,RAM,Processor Speeds,Integrated Wireless,HD Size,Bundled Applications,Retail Price
8645,301,15,6,1,1.5,No,120,Yes,505.0
62661,695,17,5,4,2.0,Yes,300,Yes,785.0
157738,242,15,5,4,1.5,Yes,40,No,490.0
89493,795,17,6,2,2.0,No,80,Yes,655.0
27686,24,15,4,1,2.0,Yes,300,No,450.0
139417,319,15,6,1,2.0,No,300,Yes,560.0
125279,132,15,4,4,2.4,Yes,80,No,560.0
189698,94,15,4,2,2.4,No,120,No,420.0
27235,201,15,5,2,1.5,No,40,Yes,390.0
18351,78,15,4,2,2.0,No,120,No,
74847,710,17,5,4,2.4,Yes,120,No,700.0
160644,748,17,6,1,2.0,No,80,No,550.0
285123,513,17,4,2,2.4,Yes,40,Yes,357.0
283038,230,15,5,2,2.4,Yes,120,No,440.0
10080,221,15,5,2,2.0,No,120,Yes,495.0
199878,358,15,6,2,2.0,Yes,120,No,465.0
102260,433,17,4,1,1.5,Yes,40,Yes,465.0
261453,762,17,6,1,2.4,No,40,No,520.0
220276,696,17,5,4,2.0,Yes,300,No,735.0
163595,73,15,4,2,2.0,No,40,Yes,345.0
169058,40,15,4,1,2.4,Yes,300,No,475.0
296651,510,17,4,2,2.0,No,120,No,475.0
62283,439,17,4,1,1.5,Yes,300,Yes,590.0
179669,182,15,5,1,2.4,Yes,120,No,435.0
277039,180,15,5,1,2.4,Yes,80,No,400.0
114335,86,15,4,2,2.4,Yes,120,No,460.0
88918,329,15,6,1,2.4,No,40,Yes,495.0
232173,715,17,5,4,2.4,No,80,Yes,710.0
267031,591,17,5,1,1.5,No,300,Yes,560.0
136653,259,15,5,4,2.0,Yes,80,Yes,605.0
102560,181,15,5,1,2.4,Yes,120,Yes,495.0
152573,213,15,5,2,2.0,Yes,120,Yes,445.0
230960,360,15,6,2,2.0,Yes,300,No,515.0
199109,489,17,4,2,1.5,No,40,Yes,460.0
82213,478,17,4,1,2.4,No,120,No,505.0
181819,312,15,6,1,2.0,Yes,300,No,525.0
201048,155,15,5,1,1.5,No,80,Yes,365.0
163653,845,17,6,4,2.0,No,120,Yes,785.0
184879,227,15,5,2,2.4,Yes,80,Yes,490.0
276288,210,15,5,2,2.0,Yes,40,No,305.0
180145,668,17,5,2,2.4,No,80,No,530.0
58150,862,17,6,4,2.4,No,120,No,760.0
9884,345,15,6,2,1.5,No,40,Yes,490.0
141031,146,15,5,1,1.5,Yes,40,No,305.0
253112,190,15,5,1,2.4,No,120,No,400.0
107904,221,15,5,2,2.0,No,120,Yes,435.0
138472,112,15,4,4,1.5,No,300,No,570.0
13730,364,15,6,2,2.0,No,80,No,505.0
248817,501,17,4,2,2.0,Yes,120,Yes,555.0
157916,618,17,5,1,2.4,No,40,No,
2053,320,15,6,1,2.0,No,300,No,545.0
4669,312,15,6,1,2.0,Yes,300,No,565.0
71911,779,17,6,2,1.5,No,80,Yes,640.0
97671,763,17,6,1,2.4,No,80,Yes,635.0
274004,402,15,6,4,2.0,Yes,40,No,
274948,133,15,4,4,2.4,Yes,120,Yes,630.0
235855,684,17,5,4,1.5,No,80,No,610.0
81460,364,15,6,2,2.0,No,80,No,455.0
71965,643,17,5,2,2.0,Yes,80,Yes,605.0
86417,126,15,4,4,2.0,No,120,No,535.0
268612,45,15,4,1,2.4,No,120,Yes,430.0
145621,793,17,6,2,2.0,No,40,Yes,595.0
74575,428,15,6,4,2.4,No,80,No,640.0
42401,451,17,4,1,2.0,Yes,80,Yes,535.0
265098,319,15,6,1,2.0,No,300,Yes,540.0
181931,398,15,6,4,1.5,No,120,No,610.0
199888,621,17,5,1,2.4,No,120,Yes,560.0
269466,585,17,5,1,1.5,No,40,Yes,308.0
16502,173,15,5,1,2.0,No,120,Yes,445.0
106958,104,15,4,4,1.5,Yes,300,No,590.0
229288,737,17,6,1,2.0,Yes,40,Yes,570.0
240654,448,17,4,1,1.5,No,300,No,495.0
110217,738,17,6,1,2.0,Yes,40,No,535.0
296522,685,17,5,4,1.5,No,120,Yes,680.0
75275,100,15,4,4,1.5,Yes,80,No,510.0
50488,89,15,4,2,2.4,No,40,Yes,450.0
160649,628,17,5,2,1.5,Yes,80,No,500.0
174260,337,15,6,2,1.5,Yes,40,Yes,440.0
76482,145,15,5,1,1.5,Yes,40,Yes,360.0
275381,22,15,4,1,2.0,Yes,120,No,350.0
235332,295,15,6,1,1.5,Yes,300,Yes,540.0
123394,813,17,6,2,2.4,No,120,Yes,690.0
44924,510,17,4,2,2.0,No,120,No,
48028,9,15,4,1,1.5,No,40,Yes,
213055,93,15,4,2,2.4,No,120,Yes,470.0
109283,160,15,5,1,1.5,No,300,No,405.0
52281,307,15,6,1,2.0,Yes,80,Yes,510.0
69523,491,17,4,2,1.5,No,80,Yes,540.0
111168,378,15,6,2,2.4,No,40,No,480.0
107866,163,15,5,1,2.0,Yes,80,Yes,420.0
194009,529,17,4,4,1.5,Yes,40,Yes,620.0
149104,36,15,4,1,2.4,Yes,80,No,395.0
156060,808,17,6,2,2.4,Yes,300,No,710.0
252567,652,17,5,2,2.0,No,80,No,475.0
114730,313,15,6,1,2.0,No,40,Yes,440.0
117544,134,15,4,4,2.4,Yes,120,No,580.0
109473,843,17,6,4,2.0,No,80,Yes,765.0
85116,16,15,4,1,1.5,No,300,No,390.0
117135,17,15,4,1,2.0,Yes,40,Yes,360.0
268804,714,17,5,4,2.4,No,40,No,434.0
73674,258,15,5,4,2.0,Yes,40,No,515.0
25412,194,15,5,2,1.5,Yes,40,No,360.0
30957,293,15,6,1,1.5,Yes,120,Yes,515.0
178220,518,17,4,2,2.4,Yes,120,No,550.0
172235,370,15,6,2,2.4,Yes,40,No,490.0
228802,815,17,6,2,2.4,No,300,Yes,720.0
82255,45,15,4,1,2.4,No,120,Yes,455.0
45392,774,17,6,2,1.5,Yes,120,No,441.0
156903,482,17,4,2,1.5,Yes,40,No,440.0
152900,281,15,5,4,2.4,No,40,Yes,570.0
70440,592,17,5,1,1.5,No,300,No,540.0
295540,414,15,6,4,2.0,No,120,No,635.0
294618,651,17,5,2,2.0,No,80,Yes,525.0
85619,124,15,4,4,2.0,No,80,No,515.0
86152,482,17,4,2,1.5,Yes,40,No,460.0
167064,138,15,4,4,2.4,No,40,No,350.0
83636,117,15,4,4,2.0,Yes,120,Yes,605.0
38390,77,15,4,2,2.0,No,120,Yes,445.0
247821,745,17,6,1,2.0,No,40,Yes,550.0
221283,492,17,4,2,1.5,No,80,No,440.0
91885,309,15,6,1,2.0,Yes,120,Yes,525.0
148453,85,15,4,2,2.4,Yes,120,Yes,500.0
236523,191,15,5,1,2.4,No,300,Yes,515.0
133105,318,15,6,1,2.0,No,120,No,450.0
199985,611,17,5,1,2.4,Yes,80,Yes,560.0
118803,569,17,4,4,2.4,No,40,Yes,650.0
244032,553,17,4,4,2.0,No,40,Yes,625.0
78277,411,15,6,4,2.0,No,80,Yes,665.0
192615,618,17,5,1,2.4,No,40,No,450.0
169518,617,17,5,1,2.4,No,40,Yes,505.0
55459,648,17,5,2,2.0,Yes,300,No,635.0
115167,823,17,6,4,1.5,Yes,300,Yes,840.0
79311,173,15,5,1,2.0,No,120,Yes,425.0
198146,848,17,6,4,2.0,No,300,No,795.0
127892,558,17,4,4,2.0,No,120,No,635.0
99057,57,15,4,2,1.5,No,40,Yes,340.0
203393,312,15,6,1,2.0,Yes,300,No,520.0
265192,126,15,4,4,2.0,No,120,No,
266077,661,17,5,2,2.4,Yes,120,Yes,590.0
8786,307,15,6,1,2.0,Yes,80,Yes,530.0
187703,14,15,4,1,1.5,No,120,No,315.0
32200,25,15,4,1,2.0,No,40,Yes,355.0
215240,753,17,6,1,2.4,Yes,40,Yes,600.0
236154,289,15,6,1,1.5,Yes,40,Yes,420.0
60793,346,15,6,2,1.5,No,40,No,400.0
211459,501,17,4,2,2.0,Yes,120,Yes,565.0
223859,500,17,4,2,2.0,Yes,80,No,485.0
227747,603,17,5,1,2.0,No,80,Yes,510.0
54002,742,17,6,1,2.0,Yes,120,No,605.0
181121,864,17,6,4,2.4,No,300,No,820.0
16273,7,15,4,1,1.5,Yes,300,Yes,480.0
144242,459,17,4,1,2.0,No,80,Yes,500.0
296937,804,17,6,2,2.4,Yes,80,No,420.0
6419,297,15,6,1,1.5,No,40,Yes,450.0
198280,263,15,5,4,2.0,Yes,300,Yes,685.0
127677,596,17,5,1,2.0,Yes,80,No,495.0
152407,495,17,4,2,1.5,No,300,Yes,413.0
136699,521,17,4,2,2.4,No,40,Yes,530.0
190177,255,15,5,4,1.5,No,300,Yes,640.0
262337,789,17,6,2,2.0,Yes,120,Yes,645.0
198949,251,15,5,4,1.5,No,80,Yes,560.0
205640,832,17,6,4,1.5,No,300,No,770.0
95112,229,15,5,2,2.4,Yes,120,Yes,540.0
45782,634,17,5,2,1.5,No,40,No,470.0
116825,376,15,6,2,2.4,Yes,300,No,620.0
8824,23,15,4,1,2.0,Yes,300,Yes,510.0
264489,401,15,6,4,2.0,Yes,40,Yes,
19546,313,15,6,1,2.0,No,40,Yes,
134607,714,17,5,4,2.4,No,40,No,620.0
31721,208,15,5,2,1.5,No,300,No,450.0
272804,607,17,5,1,2.0,No,300,Yes,585.0
282678,55,15,4,2,1.5,Yes,300,Yes,430.0
182917,258,15,5,4,2.0,Yes,40,No,515.0
283709,862,17,6,4,2.4,No,120,No,532.0
3566,320,15,6,1,2.0,No,300,No,545.0
92024,652,17,5,2,2.0,No,80,No,525.0
160915,371,15,6,2,2.4,Yes,80,Yes,580.0
11315,298,15,6,1,1.5,No,40,No,395.0
291290,431,15,6,4,2.4,No,300,Yes,770.0
41301,572,17,4,4,2.4,No,80,No,640.0
273212,282,15,5,4,2.4,No,40,No,520.0
249678,192,15,5,1,2.4,No,300,No,460.0
220467,857,17,6,4,2.4,No,40,Yes,750.0
145600,448,17,4,1,1.5,No,300,No,505.0
234122,161,15,5,1,2.0,Yes,40,Yes,365.0
257310,742,17,6,1,2.0,Yes,120,No,575.0
43153,634,17,5,2,1.5,No,40,No,470.0
154010,369,15,6,2,2.4,Yes,40,Yes,378.0
274113,451,17,4,1,2.0,Yes,80,Yes,
151437,116,15,4,4,2.0,Yes,80,No,
191019,40,15,4,1,2.4,Yes,300,No,470.0
2497,176,15,5,1,2.0,No,300,No,465.0
270129,724,17,6,1,1.5,Yes,80,No,530.0
207329,296,15,6,1,1.5,Yes,300,No,495.0
168246,584,17,5,1,1.5,Yes,300,No,545.0
277710,635,17,5,2,1.5,No,80,Yes,500.0
215757,452,17,4,1,2.0,Yes,80,No,465.0
268171,287,15,5,4,2.4,No,300,Yes,690.0
250647,8,15,4,1,1.5,Yes,300,No,
60673,546,17,4,4,2.0,Yes,40,No,595.0
5982,303,15,6,1,1.5,No,300,Yes,570.0
97902,791,17,6,2,2.0,Yes,300,Yes,755.0
25047,312,15,6,1,2.0,Yes,300,No,550.0
200538,813,17,6,2,2.4,No,120,Yes,670.0
39557,722,17,6,1,1.5,Yes,40,No,520.0
90810,478,17,4,1,2.4,No,120,No,505.0
13833,171,15,5,1,2.0,No,80,Yes,430.0
21786,72,15,4,2,2.0,Yes,300,No,495.0
203785,446,17,4,1,1.5,No,120,No,440.0
180265,81,15,4,2,2.4,Yes,40,Yes,440.0
41387,385,15,6,4,1.5,Yes,40,Yes,434.0
23036,161,15,5,1,2.0,Yes,40,Yes,405.0
56347,222,15,5,2,2.0,No,120,No,405.0
275341,339,15,6,2,1.5,Yes,80,Yes,450.0
235688,103,15,4,4,1.5,Yes,300,Yes,640.0
181064,247,15,5,4,1.5,Yes,300,Yes,660.0
61217,93,15,4,2,2.4,No,120,Yes,510.0
65087,372,15,6,2,2.4,Yes,80,No,560.0
62145,650,17,5,2,2.0,No,40,No,495.0
169158,630,17,5,2,1.5,Yes,120,No,520.0
286449,584,17,5,1,1.5,Yes,300,No,530.0
285952,755,17,6,1,2.4,Yes,80,Yes,630.0
214369,830,17,6,4,1.5,No,120,No,710.0
263974,340,15,6,2,1.5,Yes,80,No,400.0
119343,113,15,4,4,2.0,Yes,40,Yes,545.0
280917,693,17,5,4,2.0,Yes,120,Yes,725.0
291493,152,15,5,1,1.5,Yes,300,No,405.0
278458,342,15,6,2,1.5,Yes,120,No,420.0
12950,159,15,5,1,1.5,No,300,Yes,485.0
4084,215,15,5,2,2.0,Yes,300,Yes,585.0
91446,723,17,6,1,1.5,Yes,80,Yes,605.0
232375,517,17,4,2,2.4,Yes,120,Yes,580.0
197376,486,17,4,2,1.5,Yes,120,No,490.0
221734,301,15,6,1,1.5,No,120,Yes,460.0
262213,310,15,6,1,2.0,Yes,120,No,450.0
202522,233,15,5,2,2.4,No,40,Yes,430.0
72814,492,17,4,2,1.5,No,80,No,490.0
288016,331,15,6,1,2.4,No,80,Yes,510.0
104720,317,15,6,1,2.0,No,120,Yes,505.0
230941,295,15,6,1,1.5,Yes,300,Yes,540.0
65097,203,15,5,2,1.5,No,80,Yes,410.0
13638,320,15,6,1,2.0,No,300,No,540.0
267930,732,17,6,1,1.5,No,80,No,510.0
151650,116,15,4,4,2.0,Yes,80,No,535.0
232900,111,15,4,4,1.5,No,300,Yes,620.0
251702,190,15,5,1,2.4,No,120,No,400.0
143006,410,15,6,4,2.0,No,40,No,575.0
56191,212,15,5,2,2.0,Yes,80,No,405.0
181287,103,15,4,4,1.5,Yes,300,Yes,640.0
8177,171,15,5,1,2.0,No,80,Yes,430.0
91380,84,15,4,2,2.4,Yes,80,No,450.0
74145,419,15,6,4,2.4,Yes,80,Yes,710.0
64161,171,15,5,1,2.0,No,80,Yes,410.0
118432,12,15,4,1,1.5,No,80,No,305.0
86134,803,17,6,2,2.4,Yes,80,Yes,700.0
33277,289,15,6,1,1.5,Yes,40,Yes,450.0
207265,433,17,4,1,1.5,Yes,40,Yes,450.0
73168,159,15,5,1,1.5,No,300,Yes,460.0
27938,77,15,4,2,2.0,No,120,Yes,455.0
49691,81,15,4,2,2.4,Yes,40,Yes,470.0
112298,303,15,6,1,1.5,No,300,Yes,535.0
210931,153,15,5,1,1.5,No,40,Yes,325.0
20415,30,15,4,1,2.0,No,120,No,375.0
78223,742,17,6,1,2.0,Yes,120,No,600.0
225919,402,15,6,4,2.0,Yes,40,No,595.0
174624,470,17,4,1,2.4,Yes,120,No,515.0
244052,350,15,6,2,1.5,No,120,No,410.0
4962,56,15,4,2,1.5,Yes,300,No,490.0
204717,405,15,6,4,2.0,Yes,120,Yes,705.0
19966,168,15,5,1,2.0,Yes,300,No,
197444,473,17,4,1,2.4,No,40,Yes,480.0
9800,297,15,6,1,1.5,No,40,Yes,445.0
276060,524,17,4,2,2.4,No,80,No,336.0
140263,738,17,6,1,2.0,Yes,40,No,535.0
12882,291,15,6,1,1.5,Yes,80,Yes,505.0
224615,677,17,5,4,1.5,Yes,120,Yes,700.0
99097,588,17,5,1,1.5,No,80,No,455.0
163591,819,17,6,4,1.5,Yes,80,Yes,760.0
142060,276,15,5,4,2.4,Yes,80,No,580.0
103146,106,15,4,4,1.5,No,40,No,450.0
273205,330,15,6,1,2.4,No,40,No,420.0
59929,487,17,4,2,1.5,Yes,300,Yes,640.0
50493,112,15,4,4,1.5,No,300,No,399.0
106966,97,15,4,4,1.5,Yes,40,Yes,520.0
83216,612,17,5,1,2.4,Yes,80,No,525.0
197888,614,17,5,1,2.4,Yes,120,No,530.0
167178,39,15,4,1,2.4,Yes,300,Yes,525.0
30096,79,15,4,2,2.0,No,300,Yes,515.0
285836,250,15,5,4,1.5,No,40,No,329.0
35000,342,15,6,2,1.5,Yes,120,No,490.0
15064,306,15,6,1,2.0,Yes,40,No,440.0
185175,227,15,5,2,2.4,Yes,80,Yes,490.0
143009,623,17,5,1,2.4,No,300,Yes,625.0
144210,591,17,5,1,1.5,No,300,Yes,575.0
37265,7,15,4,1,1.5,Yes,300,Yes,470.0
72475,726,17,6,1,1.5,Yes,120,No,580.0
292625,366,15,6,2,2.0,No,120,No,
126666,74,15,4,2,2.0,No,40,No,305.0
62302,37,15,4,1,2.4,Yes,120,Yes,480.0
151554,205,15,5,2,1.5,No,120,Yes,280.0
210418,646,17,5,2,2.0,Yes,120,No,535.0
88325,378,15,6,2,2.4,No,40,No,490.0
89135,737,17,6,1,2.0,Yes,40,Yes,590.0
244342,471,17,4,1,2.4,Yes,300,Yes,615.0
96001,537,17,4,4,1.5,No,40,Yes,600.0
259473,554,17,4,4,2.0,No,40,No,575.0
195280,501,17,4,2,2.0,Yes,120,Yes,565.0
112925,366,15,6,2,2.0,No,120,No,465.0
287515,529,17,4,4,1.5,Yes,40,Yes,434.0
191066,362,15,6,2,2.0,No,40,No,385.0
294483,854,17,6,4,2.4,Yes,120,No,780.0
253121,55,15,4,2,1.5,Yes,300,Yes,430.0
79706,286,15,5,4,2.4,No,120,No,580.0
204314,769,17,6,2,1.5,Yes,40,Yes,580.0
230037,165,15,5,1,2.0,Yes,120,Yes,425.0
195620,486,17,4,2,1.5,Yes,120,No,490.0
66227,294,15,6,1,1.5,Yes,120,No,455.0
271034,657,17,5,2,2.4,Yes,40,Yes,530.0
255613,28,15,4,1,2.0,No,80,No,217.0
128148,838,17,6,4,2.0,Yes,120,No,755.0
214636,492,17,4,2,1.5,No,80,No,450.0
292865,805,17,6,2,2.4,Yes,120,Yes,469.0
65713,119,15,4,4,2.0,Yes,300,Yes,665.0
269521,672,17,5,2,2.4,No,300,No,580.0
36428,292,15,6,1,1.5,Yes,80,No,440.0
287279,36,15,4,1,2.4,Yes,80,No,380.0
153742,170,15,5,1,2.0,No,40,No,305.0
1349,294,15,6,1,1.5,Yes,120,No,480.0
274941,412,15,6,4,2.0,No,80,No,615.0
133423,765,17,6,1,2.4,No,120,Yes,650.0
14384,312,15,6,1,2.0,Yes,300,No,560.0
233396,425,15,6,4,2.4,No,40,Yes,650.0
33943,211,15,5,2,2.0,Yes,80,Yes,465.0
24882,168,15,5,1,2.0,Yes,300,No,470.0
216296,381,15,6,2,2.4,No,120,Yes,560.0
194973,112,15,4,4,1.5,No,300,No,570.0
131277,82,15,4,2,2.4,Yes,40,No,400.0
87448,699,17,5,4,2.0,No,80,Yes,685.0
214917,98,15,4,4,1.5,Yes,40,No,470.0
281446,371,15,6,2,2.4,Yes,80,Yes,550.0
266332,677,17,5,4,1.5,Yes,120,Yes,490.0
66677,36,15,4,1,2.4,Yes,80,No,410.0
62927,494,17,4,2,1.5,No,120,No,510.0
17436,4,15,4,1,1.5,Yes,80,No,245.0
3222,56,15,4,2,1.5,Yes,300,No,490.0
169138,312,15,6,1,2.0,Yes,300,No,525.0
140721,218,15,5,2,2.0,No,40,No,325.0
289183,505,17,4,2,2.0,No,40,Yes,465.0
236655,652,17,5,2,2.0,No,80,No,485.0
188820,441,17,4,1,1.5,No,40,Yes,430.0
268047,741,17,6,1,2.0,Yes,120,Yes,
27892,363,15,6,2,2.0,No,80,Yes,535.0
282728,100,15,4,4,1.5,Yes,80,No,510.0
134890,481,17,4,2,1.5,Yes,40,Yes,500.0
8404,338,15,6,2,1.5,Yes,40,No,460.0
67986,294,15,6,1,1.5,Yes,120,No,455.0
106943,465,17,4,1,2.4,Yes,40,Yes,510.0
77119,78,15,4,2,2.0,No,120,No,375.0
129321,94,15,4,2,2.4,No,120,No,440.0
127233,137,15,4,4,2.4,No,40,Yes,550.0
241745,763,17,6,1,2.4,No,80,Yes,615.0
61517,277,15,5,4,2.4,Yes,120,Yes,455.0
102832,546,17,4,4,2.0,Yes,40,No,595.0
262882,670,17,5,2,2.4,No,120,No,520.0
241266,142,15,4,4,2.4,No,120,No,560.0
146123,306,15,6,1,2.0,Yes,40,No,
211616,497,17,4,2,2.0,Yes,40,Yes,505.0
219581,342,15,6,2,1.5,Yes,120,No,430.0
181263,243,15,5,4,1.5,Yes,80,Yes,580.0
156910,347,15,6,2,1.5,No,80,Yes,322.0
23596,320,15,6,1,2.0,No,300,No,530.0
48056,548,17,4,4,2.0,Yes,80,No,635.0
93517,548,17,4,4,2.0,Yes,80,No,635.0
57402,470,17,4,1,2.4,Yes,120,No,371.0
280390,395,15,6,4,1.5,No,80,Yes,640.0
129897,24,15,4,1,2.0,Yes,300,No,430.0
271491,457,17,4,1,2.0,No,40,Yes,445.0
155771,780,17,6,2,1.5,No,80,No,392.0
132307,21,15,4,1,2.0,Yes,120,Yes,420.0
239628,31,15,4,1,2.0,No,300,Yes,445.0
57798,579,17,5,1,1.5,Yes,80,Yes,530.0
12690,210,15,5,2,2.0,Yes,40,No,405.0
170035,659,17,5,2,2.4,Yes,80,Yes,600.0
284020,216,15,5,2,2.0,Yes,300,No,
30839,293,15,6,1,1.5,Yes,120,Yes,515.0
91050,89,15,4,2,2.4,No,40,Yes,440.0
138906,56,15,4,2,1.5,Yes,300,No,420.0
209603,12,15,4,1,1.5,No,80,No,295.0
212474,732,17,6,1,1.5,No,80,No,520.0
67623,794,17,6,2,2.0,No,40,No,575.0
165159,426,15,6,4,2.4,No,40,No,600.0
138376,839,17,6,4,2.0,Yes,300,Yes,865.0
39122,207,15,5,2,1.5,No,300,Yes,490.0
72699,106,15,4,4,1.5,No,40,No,450.0
191065,672,17,5,2,2.4,No,300,No,600.0
217467,74,15,4,2,2.0,No,40,No,275.0
116103,438,17,4,1,1.5,Yes,120,No,470.0
157899,589,17,5,1,1.5,No,120,Yes,515.0
239598,195,15,5,2,1.5,Yes,80,Yes,380.0
247349,100,15,4,4,1.5,Yes,80,No,510.0
264654,478,17,4,1,2.4,No,120,No,480.0
260691,438,17,4,1,1.5,Yes,120,No,315.0
58703,221,15,5,2,2.0,No,120,Yes,455.0
121539,778,17,6,2,1.5,No,40,No,530.0
125787,254,15,5,4,1.5,No,120,No,530.0
222278,249,15,5,4,1.5,No,40,Yes,520.0
244367,326,15,6,1,2.4,Yes,120,No,505.0
289529,646,17,5,2,2.0,Yes,120,No,515.0
64785,589,17,5,1,1.5,No,120,Yes,530.0
38694,168,15,5,1,2.0,Yes,300,No,465.0
169221,173,15,5,1,2.0,No,120,Yes,415.0
82668,625,17,5,2,1.5,Yes,40,Yes,530.0
173931,486,17,4,2,1.5,Yes,120,No,500.0
13960,74,15,4,2,2.0,No,40,No,365.0
23376,155,15,5,1,1.5,No,80,Yes,395.0
94682,650,17,5,2,2.0,No,40,No,485.0
189224,733,17,6,1,1.5,No,120,Yes,590.0
109510,674,17,5,4,1.5,Yes,40,No,590.0
229641,291,15,6,1,1.5,Yes,80,Yes,460.0
83153,429,15,6,4,2.4,No,120,Yes,710.0
222517,809,17,6,2,2.4,No,40,Yes,600.0
164473,792,17,6,2,2.0,Yes,300,No,
228850,315,15,6,1,2.0,No,80,Yes,465.0
172083,493,17,4,2,1.5,No,120,Yes,530.0
84810,500,17,4,2,2.0,Yes,80,No,525.0
212883,642,17,5,2,2.0,Yes,40,No,475.0
268446,8,15,4,1,1.5,Yes,300,No,385.0
144957,308,15,6,1,2.0,Yes,80,No,445.0
261273,70,15,4,2,2.0,Yes,120,No,345.0
250298,400,15,6,4,1.5,No,300,No,670.0
206110,501,17,4,2,2.0,Yes,120,Yes,565.0
128555,230,15,5,2,2.4,Yes,120,No,480.0
19169,166,15,5,1,2.0,Yes,120,No,415.0
4463,292,15,6,1,1.5,Yes,80,No,460.0
255083,440,17,4,1,1.5,Yes,300,No,510.0
155560,273,15,5,4,2.4,Yes,40,Yes,413.0
132949,435,17,4,1,1.5,Yes,80,Yes,500.0
136157,175,15,5,1,2.0,No,300,Yes,480.0
244706,164,15,5,1,2.0,Yes,80,No,355.0
225801,653,17,5,2,2.0,No,120,Yes,555.0
69969,189,15,5,1,2.4,No,120,Yes,336.0
247055,585,17,5,1,1.5,No,40,Yes,445.0
166117,220,15,5,2,2.0,No,80,No,
64961,560,17,4,4,2.0,No,300,No,695.0
269153,492,17,4,2,1.5,No,80,No,430.0
295026,525,17,4,2,2.4,No,120,Yes,550.0
246863,295,15,6,1,1.5,Yes,300,Yes,540.0
21172,351,15,6,2,1.5,No,300,Yes,600.0
230609,207,15,5,2,1.5,No,300,Yes,440.0
119289,317,15,6,1,2.0,No,120,Yes,500.0
277384,246,15,5,4,1.5,Yes,120,No,550.0
10503,162,15,5,1,2.0,Yes,40,No,360.0
103102,141,15,4,4,2.4,No,120,Yes,610.0
92481,650,17,5,2,2.0,No,40,No,485.0
4580,12,15,4,1,1.5,No,80,No,340.0
241900,120,15,4,4,2.0,Yes,300,No,615.0
131416,445,17,4,1,1.5,No,120,Yes,500.0
23118,340,15,6,2,1.5,Yes,80,No,490.0
6085,176,15,5,1,2.0,No,300,No,465.0
199428,202,15,5,2,1.5,No,40,No,280.0
195416,625,17,5,2,1.5,Yes,40,Yes,500.0
257656,852,17,6,4,2.4,Yes,80,No,760.0
178924,652,17,5,2,2.0,No,80,No,505.0
71909,148,15,5,1,1.5,Yes,80,No,350.0
205938,515,17,4,2,2.4,Yes,80,Yes,570.0
122863,294,15,6,1,1.5,Yes,120,No,445.0
204400,205,15,5,2,1.5,No,120,Yes,390.0
10660,345,15,6,2,1.5,No,40,Yes,490.0
266103,644,17,5,2,2.0,Yes,80,No,
275325,98,15,4,4,1.5,Yes,40,No,470.0
223840,258,15,5,4,2.0,Yes,40,No,515.0
72535,519,17,4,2,2.4,Yes,300,Yes,690.0
240861,792,17,6,2,2.0,Yes,300,No,665.0
97717,168,15,5,1,2.0,Yes,300,No,455.0
29887,149,15,5,1,1.5,Yes,120,Yes,435.0
102765,225,15,5,2,2.4,Yes,40,Yes,480.0
51374,256,15,5,4,1.5,No,300,No,590.0
169930,526,17,4,2,2.4,No,120,No,530.0
59731,585,17,5,1,1.5,No,40,Yes,470.0
294627,124,15,4,4,2.0,No,80,No,515.0
286712,282,15,5,4,2.4,No,40,No,364.0
219633,200,15,5,2,1.5,Yes,300,No,410.0
243082,534,17,4,4,1.5,Yes,120,No,630.0
114694,670,17,5,2,2.4,No,120,No,560.0
69130,104,15,4,4,1.5,Yes,300,No,590.0
293189,814,17,6,2,2.4,No,120,No,600.0
254177,326,15,6,1,2.4,Yes,120,No,500.0
64849,94,15,4,2,2.4,No,120,No,460.0
218348,322,15,6,1,2.4,Yes,40,No,445.0
96128,514,17,4,2,2.4,Yes,40,No,510.0
99814,449,17,4,1,2.0,Yes,40,Yes,490.0
139165,258,15,5,4,2.0,Yes,40,No,515.0
179001,178,15,5,1,2.4,Yes,40,No,375.0
162311,522,17,4,2,2.4,No,40,No,329.0
11414,168,15,5,1,2.0,Yes,300,No,480.0
120648,568,17,4,4,2.4,Yes,300,No,740.0
234905,134,15,4,4,2.4,Yes,120,No,580.0
263424,697,17,5,4,2.0,No,40,Yes,645.0
228500,665,17,5,2,2.4,No,40,Yes,520.0
69580,602,17,5,1,2.0,No,40,No,445.0
245528,810,17,6,2,2.4,No,40,No,550.0
280809,328,15,6,1,2.4,Yes,300,No,560.0
229170,803,17,6,2,2.4,Yes,80,Yes,660.0
138931,817,17,6,4,1.5,Yes,40,Yes,720.0
180561,456,17,4,1,2.0,Yes,300,No,550.0
98981,812,17,6,2,2.4,No,80,No,630.0
23674,344,15,6,2,1.5,Yes,300,No,560.0
202948,175,15,5,1,2.0,No,300,Yes,470.0
197374,168,15,5,1,2.0,Yes,300,No,440.0
125495,619,17,5,1,2.4,No,80,Yes,550.0
64798,318,15,6,1,2.0,No,120,No,322.0
170286,338,15,6,2,1.5,Yes,40,No,390.0
77260,633,17,5,2,1.5,No,40,Yes,510.0
174332,751,17,6,1,2.0,No,300,Yes,680.0
188648,354,15,6,2,2.0,Yes,40,No,405.0
46974,613,17,5,1,2.4,Yes,120,Yes,600.0
23477,302,15,6,1,1.5,No,120,No,445.0
206454,83,15,4,2,2.4,Yes,80,Yes,470.0
2029,80,15,4,2,2.0,No,300,No,495.0
